category_id,club_id,start_date,end_date,nbr_participants
64,120,10/9/2020,20/09/2020,4
65,120,10/9/2020,20/09/2020,4
66,120,10/9/2020,20/09/2020,4
67,120,10/9/2020,20/09/2020,8
69,120,10/9/2020,20/09/2020,12
70,120,10/9/2020,20/09/2020,12
71,120,10/9/2020,20/09/2020,12
72,120,10/9/2020,20/09/2020,11
73,120,10/9/2020,20/09/2020,12
74,120,10/9/2020,20/09/2020,16
65,105,6/8/2020,16/08/2020,8
66,105,6/8/2020,16/08/2020,12
67,105,6/8/2020,16/08/2020,20
15,105,6/8/2020,16/08/2020,8
16,105,6/8/2020,16/08/2020,7
17,105,6/8/2020,16/08/2020,2
18,105,6/8/2020,16/08/2020,6
36,105,6/8/2020,16/08/2020,11
38,105,6/8/2020,16/08/2020,7
39,105,6/8/2020,16/08/2020,9
87,105,6/8/2020,16/08/2020,2
89,105,6/8/2020,16/08/2020,10
90,105,6/8/2020,16/08/2020,6
157,105,6/8/2020,16/08/2020,5
158,105,6/8/2020,16/08/2020,3
159,105,6/8/2020,16/08/2020,5
4,329,23/07/2020,2/8/2020,67
7,329,23/07/2020,2/8/2020,53
58,329,23/07/2020,2/8/2020,31
64,329,23/07/2020,2/8/2020,24
20,329,23/07/2020,2/8/2020,15
21,329,23/07/2020,2/8/2020,6
22,329,23/07/2020,2/8/2020,3
23,329,23/07/2020,2/8/2020,9
25,329,23/07/2020,2/8/2020,8
26,329,23/07/2020,2/8/2020,7
27,329,23/07/2020,2/8/2020,8
30,329,23/07/2020,2/8/2020,2
31,329,23/07/2020,2/8/2020,2
68,329,23/07/2020,2/8/2020,17
69,329,23/07/2020,2/8/2020,10
70,329,23/07/2020,2/8/2020,15
71,329,23/07/2020,2/8/2020,20
72,329,23/07/2020,2/8/2020,1
73,329,23/07/2020,2/8/2020,2
74,329,23/07/2020,2/8/2020,6
75,329,23/07/2020,2/8/2020,3
76,329,23/07/2020,2/8/2020,7
79,329,23/07/2020,2/8/2020,2
80,329,23/07/2020,2/8/2020,0
124,329,23/07/2020,2/8/2020,13
147,329,23/07/2020,2/8/2020,11
147,329,23/07/2020,2/8/2020,3
168,329,23/07/2020,2/8/2020,14
168,329,23/07/2020,2/8/2020,16
69,131,9/7/2020,19/07/2020,7
70,131,9/7/2020,19/07/2020,6
71,131,9/7/2020,19/07/2020,16
73,131,9/7/2020,19/07/2020,6
74,131,9/7/2020,19/07/2020,17
109,131,9/7/2020,19/07/2020,13
110,131,9/7/2020,19/07/2020,18
111,131,9/7/2020,19/07/2020,35
124,131,9/7/2020,19/07/2020,5
134,131,9/7/2020,19/07/2020,4
135,131,9/7/2020,19/07/2020,8
147,131,9/7/2020,19/07/2020,8
157,131,9/7/2020,19/07/2020,3
158,131,9/7/2020,19/07/2020,9
159,131,9/7/2020,19/07/2020,23
168,131,9/7/2020,19/07/2020,15
1,95,24/01/2020,2/2/2020,32
7,95,24/01/2020,2/2/2020,47
8,95,24/01/2020,2/2/2020,38
9,95,24/01/2020,2/2/2020,30
10,95,24/01/2020,2/2/2020,39
11,95,24/01/2020,2/2/2020,40
58,95,24/01/2020,2/2/2020,25
64,95,24/01/2020,2/2/2020,23
65,95,24/01/2020,2/2/2020,18
66,95,24/01/2020,2/2/2020,11
67,95,24/01/2020,2/2/2020,14
21,95,24/01/2020,2/2/2020,16
22,95,24/01/2020,2/2/2020,12
26,95,24/01/2020,2/2/2020,8
70,95,24/01/2020,2/2/2020,8
1,132,23/07/2020,2/8/2020,29
7,132,23/07/2020,2/8/2020,28
8,132,23/07/2020,2/8/2020,16
11,132,23/07/2020,2/8/2020,41
58,132,23/07/2020,2/8/2020,24
64,132,23/07/2020,2/8/2020,4
70,132,23/07/2020,2/8/2020,0
71,132,23/07/2020,2/8/2020,9
32,132,23/07/2020,2/8/2020,12
33,132,23/07/2020,2/8/2020,8
35,132,23/07/2020,2/8/2020,14
36,132,23/07/2020,2/8/2020,14
83,132,23/07/2020,2/8/2020,7
84,132,23/07/2020,2/8/2020,3
86,132,23/07/2020,2/8/2020,5
87,132,23/07/2020,2/8/2020,4
170,132,23/07/2020,2/8/2020,6
33,70,20/12/2019,29/12/2019,9
34,70,20/12/2019,29/12/2019,4
36,70,20/12/2019,29/12/2019,18
37,70,20/12/2019,29/12/2019,3
38,70,20/12/2019,29/12/2019,15
39,70,20/12/2019,29/12/2019,2
84,70,20/12/2019,29/12/2019,1
85,70,20/12/2019,29/12/2019,1
87,70,20/12/2019,29/12/2019,3
88,70,20/12/2019,29/12/2019,3
89,70,20/12/2019,29/12/2019,5
90,70,20/12/2019,29/12/2019,1
171,70,20/12/2019,29/12/2019,3
8,149,10/9/2020,20/09/2020,9
9,149,10/9/2020,20/09/2020,9
10,149,10/9/2020,20/09/2020,11
11,149,10/9/2020,20/09/2020,29
64,149,10/9/2020,20/09/2020,4
65,149,10/9/2020,20/09/2020,7
66,149,10/9/2020,20/09/2020,7
67,149,10/9/2020,20/09/2020,4
15,149,10/9/2020,20/09/2020,7
16,149,10/9/2020,20/09/2020,19
17,149,10/9/2020,20/09/2020,8
18,149,10/9/2020,20/09/2020,12
70,149,10/9/2020,20/09/2020,6
71,149,10/9/2020,20/09/2020,7
32,149,10/9/2020,20/09/2020,15
33,149,10/9/2020,20/09/2020,11
34,149,10/9/2020,20/09/2020,5
35,149,10/9/2020,20/09/2020,9
36,149,10/9/2020,20/09/2020,6
37,149,10/9/2020,20/09/2020,2
38,149,10/9/2020,20/09/2020,13
39,149,10/9/2020,20/09/2020,7
83,149,10/9/2020,20/09/2020,3
84,149,10/9/2020,20/09/2020,13
85,149,10/9/2020,20/09/2020,12
86,149,10/9/2020,20/09/2020,3
87,149,10/9/2020,20/09/2020,6
88,149,10/9/2020,20/09/2020,3
89,149,10/9/2020,20/09/2020,6
90,149,10/9/2020,20/09/2020,3
170,149,10/9/2020,20/09/2020,5
171,149,10/9/2020,20/09/2020,10
172,149,10/9/2020,20/09/2020,6
110,149,10/9/2020,20/09/2020,4
111,149,10/9/2020,20/09/2020,5
134,149,10/9/2020,20/09/2020,10
158,149,10/9/2020,20/09/2020,13
34,252,5/9/2020,6/9/2020,6
37,252,5/9/2020,6/9/2020,6
39,252,5/9/2020,6/9/2020,5
85,252,5/9/2020,6/9/2020,8
88,252,5/9/2020,6/9/2020,2
90,252,5/9/2020,6/9/2020,2
172,252,5/9/2020,6/9/2020,18
15,130,16/07/2020,26/07/2020,8
16,130,16/07/2020,26/07/2020,13
17,130,16/07/2020,26/07/2020,4
18,130,16/07/2020,26/07/2020,10
20,130,16/07/2020,26/07/2020,14
21,130,16/07/2020,26/07/2020,7
22,130,16/07/2020,26/07/2020,0
23,130,16/07/2020,26/07/2020,8
25,130,16/07/2020,26/07/2020,8
26,130,16/07/2020,26/07/2020,6
70,130,16/07/2020,26/07/2020,6
71,130,16/07/2020,26/07/2020,11
72,130,16/07/2020,26/07/2020,3
73,130,16/07/2020,26/07/2020,5
74,130,16/07/2020,26/07/2020,0
33,130,16/07/2020,26/07/2020,8
34,130,16/07/2020,26/07/2020,0
36,130,16/07/2020,26/07/2020,15
37,130,16/07/2020,26/07/2020,9
84,130,16/07/2020,26/07/2020,0
85,130,16/07/2020,26/07/2020,0
87,130,16/07/2020,26/07/2020,1
88,130,16/07/2020,26/07/2020,0
171,130,16/07/2020,26/07/2020,0
172,130,16/07/2020,26/07/2020,8
111,130,16/07/2020,26/07/2020,9
135,130,16/07/2020,26/07/2020,9
158,130,16/07/2020,26/07/2020,3
159,130,16/07/2020,26/07/2020,5
15,120,16/07/2020,26/07/2020,5
16,120,16/07/2020,26/07/2020,10
17,120,16/07/2020,26/07/2020,4
18,120,16/07/2020,26/07/2020,17
20,120,16/07/2020,26/07/2020,0
21,120,16/07/2020,26/07/2020,6
22,120,16/07/2020,26/07/2020,0
23,120,16/07/2020,26/07/2020,10
26,120,16/07/2020,26/07/2020,6
27,120,16/07/2020,26/07/2020,3
109,120,16/07/2020,26/07/2020,7
110,120,16/07/2020,26/07/2020,10
111,120,16/07/2020,26/07/2020,10
134,120,16/07/2020,26/07/2020,9
135,120,16/07/2020,26/07/2020,3
157,120,16/07/2020,26/07/2020,2
158,120,16/07/2020,26/07/2020,4
159,120,16/07/2020,26/07/2020,7
8,238,2/7/2020,12/7/2020,11
9,238,2/7/2020,12/7/2020,15
64,238,2/7/2020,12/7/2020,2
16,238,2/7/2020,12/7/2020,8
17,238,2/7/2020,12/7/2020,1
22,238,2/7/2020,12/7/2020,3
70,238,2/7/2020,12/7/2020,0
71,238,2/7/2020,12/7/2020,0
74,238,2/7/2020,12/7/2020,2
110,238,2/7/2020,12/7/2020,7
111,238,2/7/2020,12/7/2020,9
157,238,2/7/2020,12/7/2020,4
8,105,2/7/2020,12/7/2020,10
9,105,2/7/2020,12/7/2020,8
10,105,2/7/2020,12/7/2020,17
11,105,2/7/2020,12/7/2020,39
109,105,2/7/2020,12/7/2020,1
110,105,2/7/2020,12/7/2020,2
111,105,2/7/2020,12/7/2020,8
9,200,22/11/2019,1/12/2019,23
10,200,22/11/2019,1/12/2019,22
11,200,22/11/2019,1/12/2019,24
14,200,22/11/2019,1/12/2019,8
15,200,22/11/2019,1/12/2019,8
20,200,22/11/2019,1/12/2019,8
21,200,22/11/2019,1/12/2019,8
25,200,22/11/2019,1/12/2019,4
26,200,22/11/2019,1/12/2019,8
27,200,22/11/2019,1/12/2019,5
68,200,22/11/2019,1/12/2019,8
69,200,22/11/2019,1/12/2019,5
72,200,22/11/2019,1/12/2019,4
32,200,22/11/2019,1/12/2019,8
35,200,22/11/2019,1/12/2019,20
83,200,22/11/2019,1/12/2019,4
86,200,22/11/2019,1/12/2019,8
170,200,22/11/2019,1/12/2019,7
109,200,22/11/2019,1/12/2019,8
124,200,22/11/2019,1/12/2019,8
124,200,22/11/2019,1/12/2019,7
135,200,22/11/2019,1/12/2019,2
147,200,22/11/2019,1/12/2019,2
156,200,22/11/2019,1/12/2019,4
168,200,22/11/2019,1/12/2019,6
65,260,27/08/2020,6/9/2020,10
66,260,27/08/2020,6/9/2020,15
67,260,27/08/2020,6/9/2020,27
16,260,27/08/2020,6/9/2020,14
17,260,27/08/2020,6/9/2020,19
18,260,27/08/2020,6/9/2020,26
111,260,27/08/2020,6/9/2020,17
124,260,27/08/2020,6/9/2020,14
147,260,27/08/2020,6/9/2020,14
168,260,27/08/2020,6/9/2020,23
7,300,9/7/2020,19/07/2020,33
8,300,9/7/2020,19/07/2020,28
9,300,9/7/2020,19/07/2020,26
68,300,9/7/2020,19/07/2020,3
69,300,9/7/2020,19/07/2020,2
70,300,9/7/2020,19/07/2020,5
71,300,9/7/2020,19/07/2020,6
32,300,9/7/2020,19/07/2020,10
33,300,9/7/2020,19/07/2020,22
35,300,9/7/2020,19/07/2020,13
36,300,9/7/2020,19/07/2020,16
38,300,9/7/2020,19/07/2020,25
83,300,9/7/2020,19/07/2020,1
84,300,9/7/2020,19/07/2020,5
86,300,9/7/2020,19/07/2020,5
87,300,9/7/2020,19/07/2020,4
89,300,9/7/2020,19/07/2020,8
170,300,9/7/2020,19/07/2020,11
171,300,9/7/2020,19/07/2020,15
110,300,9/7/2020,19/07/2020,3
111,300,9/7/2020,19/07/2020,5
124,300,9/7/2020,19/07/2020,11
156,300,9/7/2020,19/07/2020,3
157,300,9/7/2020,19/07/2020,7
9,99,9/7/2020,19/07/2020,20
10,99,9/7/2020,19/07/2020,25
11,99,9/7/2020,19/07/2020,42
66,99,9/7/2020,19/07/2020,7
67,99,9/7/2020,19/07/2020,9
16,99,9/7/2020,19/07/2020,11
17,99,9/7/2020,19/07/2020,8
22,99,9/7/2020,19/07/2020,4
23,99,9/7/2020,19/07/2020,10
33,99,9/7/2020,19/07/2020,10
34,99,9/7/2020,19/07/2020,5
36,99,9/7/2020,19/07/2020,20
37,99,9/7/2020,19/07/2020,7
38,99,9/7/2020,19/07/2020,18
39,99,9/7/2020,19/07/2020,11
84,99,9/7/2020,19/07/2020,6
85,99,9/7/2020,19/07/2020,6
87,99,9/7/2020,19/07/2020,7
88,99,9/7/2020,19/07/2020,10
89,99,9/7/2020,19/07/2020,12
90,99,9/7/2020,19/07/2020,8
171,99,9/7/2020,19/07/2020,7
172,99,9/7/2020,19/07/2020,4
110,99,9/7/2020,19/07/2020,4
158,99,9/7/2020,19/07/2020,4
11,119,14/02/2020,23/02/2020,20
66,119,14/02/2020,23/02/2020,4
17,119,14/02/2020,23/02/2020,12
34,119,14/02/2020,23/02/2020,5
39,119,14/02/2020,23/02/2020,5
109,119,14/02/2020,23/02/2020,8
124,119,14/02/2020,23/02/2020,4
168,119,14/02/2020,23/02/2020,8
168,119,14/02/2020,23/02/2020,8
1,94,17/01/2020,26/01/2020,24
7,94,17/01/2020,26/01/2020,31
58,94,17/01/2020,26/01/2020,20
64,94,17/01/2020,26/01/2020,16
14,94,17/01/2020,26/01/2020,6
20,94,17/01/2020,26/01/2020,13
25,94,17/01/2020,26/01/2020,4
68,94,17/01/2020,26/01/2020,2
32,94,17/01/2020,26/01/2020,15
33,94,17/01/2020,26/01/2020,14
35,94,17/01/2020,26/01/2020,14
36,94,17/01/2020,26/01/2020,15
38,94,17/01/2020,26/01/2020,9
83,94,17/01/2020,26/01/2020,10
84,94,17/01/2020,26/01/2020,11
86,94,17/01/2020,26/01/2020,13
87,94,17/01/2020,26/01/2020,9
89,94,17/01/2020,26/01/2020,7
170,94,17/01/2020,26/01/2020,9
171,94,17/01/2020,26/01/2020,8
108,94,17/01/2020,26/01/2020,9
109,94,17/01/2020,26/01/2020,9
124,94,17/01/2020,26/01/2020,7
134,94,17/01/2020,26/01/2020,3
135,94,17/01/2020,26/01/2020,5
147,94,17/01/2020,26/01/2020,3
156,94,17/01/2020,26/01/2020,10
157,94,17/01/2020,26/01/2020,6
168,94,17/01/2020,26/01/2020,8
1,194,20/12/2019,29/12/2019,35
7,194,20/12/2019,29/12/2019,45
8,194,20/12/2019,29/12/2019,35
65,194,20/12/2019,29/12/2019,22
14,194,20/12/2019,29/12/2019,4
15,194,20/12/2019,29/12/2019,7
16,194,20/12/2019,29/12/2019,15
20,194,20/12/2019,29/12/2019,9
73,194,20/12/2019,29/12/2019,4
74,194,20/12/2019,29/12/2019,6
32,194,20/12/2019,29/12/2019,16
33,194,20/12/2019,29/12/2019,27
34,194,20/12/2019,29/12/2019,14
35,194,20/12/2019,29/12/2019,30
83,194,20/12/2019,29/12/2019,9
84,194,20/12/2019,29/12/2019,11
85,194,20/12/2019,29/12/2019,2
86,194,20/12/2019,29/12/2019,7
87,194,20/12/2019,29/12/2019,8
88,194,20/12/2019,29/12/2019,9
170,194,20/12/2019,29/12/2019,2
171,194,20/12/2019,29/12/2019,7
172,194,20/12/2019,29/12/2019,6
108,194,20/12/2019,29/12/2019,13
109,194,20/12/2019,29/12/2019,18
133,194,20/12/2019,29/12/2019,0
147,194,20/12/2019,29/12/2019,3
156,194,20/12/2019,29/12/2019,6
157,194,20/12/2019,29/12/2019,8
14,68,22/06/2020,4/7/2020,2
15,68,22/06/2020,4/7/2020,15
16,68,22/06/2020,4/7/2020,14
17,68,22/06/2020,4/7/2020,16
18,68,22/06/2020,4/7/2020,8
25,68,22/06/2020,4/7/2020,5
26,68,22/06/2020,4/7/2020,4
27,68,22/06/2020,4/7/2020,2
20,315,21/02/2020,1/3/2020,12
21,315,21/02/2020,1/3/2020,19
22,315,21/02/2020,1/3/2020,10
23,315,21/02/2020,1/3/2020,7
25,315,21/02/2020,1/3/2020,14
26,315,21/02/2020,1/3/2020,12
27,315,21/02/2020,1/3/2020,6
68,315,21/02/2020,1/3/2020,15
72,315,21/02/2020,1/3/2020,3
73,315,21/02/2020,1/3/2020,8
74,315,21/02/2020,1/3/2020,20
124,315,21/02/2020,1/3/2020,19
124,315,21/02/2020,1/3/2020,13
124,315,21/02/2020,1/3/2020,8
147,315,21/02/2020,1/3/2020,4
147,315,21/02/2020,1/3/2020,5
168,315,21/02/2020,1/3/2020,20
168,315,21/02/2020,1/3/2020,8
168,315,21/02/2020,1/3/2020,3
7,334,6/8/2020,16/08/2020,30
8,334,6/8/2020,16/08/2020,21
10,334,6/8/2020,16/08/2020,22
11,334,6/8/2020,16/08/2020,31
64,334,6/8/2020,16/08/2020,1
65,334,6/8/2020,16/08/2020,11
66,334,6/8/2020,16/08/2020,10
67,334,6/8/2020,16/08/2020,14
15,334,6/8/2020,16/08/2020,6
16,334,6/8/2020,16/08/2020,9
17,334,6/8/2020,16/08/2020,4
18,334,6/8/2020,16/08/2020,21
69,334,6/8/2020,16/08/2020,2
70,334,6/8/2020,16/08/2020,7
33,334,6/8/2020,16/08/2020,10
34,334,6/8/2020,16/08/2020,6
36,334,6/8/2020,16/08/2020,16
37,334,6/8/2020,16/08/2020,7
38,334,6/8/2020,16/08/2020,10
39,334,6/8/2020,16/08/2020,7
84,334,6/8/2020,16/08/2020,7
85,334,6/8/2020,16/08/2020,7
87,334,6/8/2020,16/08/2020,8
88,334,6/8/2020,16/08/2020,0
89,334,6/8/2020,16/08/2020,5
90,334,6/8/2020,16/08/2020,2
171,334,6/8/2020,16/08/2020,6
172,334,6/8/2020,16/08/2020,8
110,334,6/8/2020,16/08/2020,3
111,334,6/8/2020,16/08/2020,8
156,334,6/8/2020,16/08/2020,5
159,334,6/8/2020,16/08/2020,15
3,99,6/8/2020,16/08/2020,51
7,99,6/8/2020,16/08/2020,31
8,99,6/8/2020,16/08/2020,32
58,99,6/8/2020,16/08/2020,32
64,99,6/8/2020,16/08/2020,24
65,99,6/8/2020,16/08/2020,11
14,99,6/8/2020,16/08/2020,8
15,99,6/8/2020,16/08/2020,11
20,99,6/8/2020,16/08/2020,8
21,99,6/8/2020,16/08/2020,8
25,99,6/8/2020,16/08/2020,8
109,99,6/8/2020,16/08/2020,7
157,99,6/8/2020,16/08/2020,8
7,303,3/9/2020,13/09/2020,19
8,303,3/9/2020,13/09/2020,20
9,303,3/9/2020,13/09/2020,36
10,303,3/9/2020,13/09/2020,34
11,303,3/9/2020,13/09/2020,52
64,303,3/9/2020,13/09/2020,4
65,303,3/9/2020,13/09/2020,8
66,303,3/9/2020,13/09/2020,11
67,303,3/9/2020,13/09/2020,19
109,303,3/9/2020,13/09/2020,13
111,303,3/9/2020,13/09/2020,20
158,303,3/9/2020,13/09/2020,9
7,331,20/08/2020,30/08/2020,10
8,331,20/08/2020,30/08/2020,14
9,331,20/08/2020,30/08/2020,12
10,331,20/08/2020,30/08/2020,22
11,331,20/08/2020,30/08/2020,29
64,331,20/08/2020,30/08/2020,4
65,331,20/08/2020,30/08/2020,10
66,331,20/08/2020,30/08/2020,9
67,331,20/08/2020,30/08/2020,11
14,331,20/08/2020,30/08/2020,3
15,331,20/08/2020,30/08/2020,8
16,331,20/08/2020,30/08/2020,3
17,331,20/08/2020,30/08/2020,8
18,331,20/08/2020,30/08/2020,7
20,331,20/08/2020,30/08/2020,2
21,331,20/08/2020,30/08/2020,8
22,331,20/08/2020,30/08/2020,4
23,331,20/08/2020,30/08/2020,2
26,331,20/08/2020,30/08/2020,0
27,331,20/08/2020,30/08/2020,2
69,331,20/08/2020,30/08/2020,3
70,331,20/08/2020,30/08/2020,8
71,331,20/08/2020,30/08/2020,7
33,331,20/08/2020,30/08/2020,7
36,331,20/08/2020,30/08/2020,12
38,331,20/08/2020,30/08/2020,15
84,331,20/08/2020,30/08/2020,6
87,331,20/08/2020,30/08/2020,7
89,331,20/08/2020,30/08/2020,9
171,331,20/08/2020,30/08/2020,13
108,331,20/08/2020,30/08/2020,4
109,331,20/08/2020,30/08/2020,15
110,331,20/08/2020,30/08/2020,10
111,331,20/08/2020,30/08/2020,10
133,331,20/08/2020,30/08/2020,1
134,331,20/08/2020,30/08/2020,8
135,331,20/08/2020,30/08/2020,7
156,331,20/08/2020,30/08/2020,6
157,331,20/08/2020,30/08/2020,13
158,331,20/08/2020,30/08/2020,22
159,331,20/08/2020,30/08/2020,9
7,130,21/02/2020,1/3/2020,18
8,130,21/02/2020,1/3/2020,22
9,130,21/02/2020,1/3/2020,9
10,130,21/02/2020,1/3/2020,22
66,130,21/02/2020,1/3/2020,6
67,130,21/02/2020,1/3/2020,3
14,130,21/02/2020,1/3/2020,7
15,130,21/02/2020,1/3/2020,17
16,130,21/02/2020,1/3/2020,12
17,130,21/02/2020,1/3/2020,7
18,130,21/02/2020,1/3/2020,8
21,130,21/02/2020,1/3/2020,14
22,130,21/02/2020,1/3/2020,4
23,130,21/02/2020,1/3/2020,6
26,130,21/02/2020,1/3/2020,5
27,130,21/02/2020,1/3/2020,4
109,130,21/02/2020,1/3/2020,5
110,130,21/02/2020,1/3/2020,9
111,130,21/02/2020,1/3/2020,6
134,130,21/02/2020,1/3/2020,3
135,130,21/02/2020,1/3/2020,2
157,130,21/02/2020,1/3/2020,0
158,130,21/02/2020,1/3/2020,6
159,130,21/02/2020,1/3/2020,3
168,130,21/02/2020,1/3/2020,4
8,222,15/02/2020,23/02/2020,33
9,222,15/02/2020,23/02/2020,37
10,222,15/02/2020,23/02/2020,32
66,222,15/02/2020,23/02/2020,5
14,222,15/02/2020,23/02/2020,6
23,222,15/02/2020,23/02/2020,12
69,222,15/02/2020,23/02/2020,12
70,222,15/02/2020,23/02/2020,17
34,222,15/02/2020,23/02/2020,6
37,222,15/02/2020,23/02/2020,6
39,222,15/02/2020,23/02/2020,4
85,222,15/02/2020,23/02/2020,6
88,222,15/02/2020,23/02/2020,2
90,222,15/02/2020,23/02/2020,4
172,222,15/02/2020,23/02/2020,11
110,222,15/02/2020,23/02/2020,18
111,222,15/02/2020,23/02/2020,10
133,222,15/02/2020,23/02/2020,3
135,222,15/02/2020,23/02/2020,7
156,222,15/02/2020,23/02/2020,10
158,222,15/02/2020,23/02/2020,18
7,280,27/12/2019,5/1/2020,44
8,280,27/12/2019,5/1/2020,48
9,280,27/12/2019,5/1/2020,48
17,280,27/12/2019,5/1/2020,19
18,280,27/12/2019,5/1/2020,22
68,280,27/12/2019,5/1/2020,17
69,280,27/12/2019,5/1/2020,12
70,280,27/12/2019,5/1/2020,9
71,280,27/12/2019,5/1/2020,8
173,280,27/12/2019,5/1/2020,13
109,280,27/12/2019,5/1/2020,12
110,280,27/12/2019,5/1/2020,14
111,280,27/12/2019,5/1/2020,9
133,280,27/12/2019,5/1/2020,4
134,280,27/12/2019,5/1/2020,2
135,280,27/12/2019,5/1/2020,5
1,200,31/01/2020,9/2/2020,37
7,200,31/01/2020,9/2/2020,33
8,200,31/01/2020,9/2/2020,36
65,200,31/01/2020,9/2/2020,12
66,200,31/01/2020,9/2/2020,11
67,200,31/01/2020,9/2/2020,8
28,200,31/01/2020,9/2/2020,12
29,200,31/01/2020,9/2/2020,10
30,200,31/01/2020,9/2/2020,7
31,200,31/01/2020,9/2/2020,7
70,200,31/01/2020,9/2/2020,7
71,200,31/01/2020,9/2/2020,7
108,200,31/01/2020,9/2/2020,7
110,200,31/01/2020,9/2/2020,7
111,200,31/01/2020,9/2/2020,7
147,200,31/01/2020,9/2/2020,0
147,200,31/01/2020,9/2/2020,10
168,200,31/01/2020,9/2/2020,9
168,200,31/01/2020,9/2/2020,0
19,315,27/08/2020,6/9/2020,0
24,315,27/08/2020,6/9/2020,18
14,315,27/08/2020,6/9/2020,6
15,315,27/08/2020,6/9/2020,27
16,315,27/08/2020,6/9/2020,24
17,315,27/08/2020,6/9/2020,11
18,315,27/08/2020,6/9/2020,45
25,315,27/08/2020,6/9/2020,11
68,315,27/08/2020,6/9/2020,6
69,315,27/08/2020,6/9/2020,12
70,315,27/08/2020,6/9/2020,14
71,315,27/08/2020,6/9/2020,33
124,315,27/08/2020,6/9/2020,26
124,315,27/08/2020,6/9/2020,14
124,315,27/08/2020,6/9/2020,7
147,315,27/08/2020,6/9/2020,13
168,315,27/08/2020,6/9/2020,24
168,315,27/08/2020,6/9/2020,10
168,315,27/08/2020,6/9/2020,14
168,315,27/08/2020,6/9/2020,13
168,315,27/08/2020,6/9/2020,4
14,280,20/08/2020,30/08/2020,6
15,280,20/08/2020,30/08/2020,17
16,280,20/08/2020,30/08/2020,19
17,280,20/08/2020,30/08/2020,15
18,280,20/08/2020,30/08/2020,30
27,280,20/08/2020,30/08/2020,8
68,280,20/08/2020,30/08/2020,11
69,280,20/08/2020,30/08/2020,16
70,280,20/08/2020,30/08/2020,14
71,280,20/08/2020,30/08/2020,25
124,280,20/08/2020,30/08/2020,18
124,280,20/08/2020,30/08/2020,14
133,280,20/08/2020,30/08/2020,9
134,280,20/08/2020,30/08/2020,6
135,280,20/08/2020,30/08/2020,11
168,280,20/08/2020,30/08/2020,13
168,280,20/08/2020,30/08/2020,9
8,163,13/08/2020,23/08/2020,15
9,163,13/08/2020,23/08/2020,22
11,163,13/08/2020,23/08/2020,64
16,163,13/08/2020,23/08/2020,13
17,163,13/08/2020,23/08/2020,14
18,163,13/08/2020,23/08/2020,25
69,163,13/08/2020,23/08/2020,17
70,163,13/08/2020,23/08/2020,15
71,163,13/08/2020,23/08/2020,22
124,163,13/08/2020,23/08/2020,21
120,163,13/08/2020,23/08/2020,6
134,163,13/08/2020,23/08/2020,9
135,163,13/08/2020,23/08/2020,16
156,163,13/08/2020,23/08/2020,2
157,163,13/08/2020,23/08/2020,15
158,163,13/08/2020,23/08/2020,15
159,163,13/08/2020,23/08/2020,16
9,313,3/1/2020,12/1/2020,8
10,313,3/1/2020,12/1/2020,7
11,313,3/1/2020,12/1/2020,16
65,313,3/1/2020,12/1/2020,4
66,313,3/1/2020,12/1/2020,6
67,313,3/1/2020,12/1/2020,8
15,313,3/1/2020,12/1/2020,6
16,313,3/1/2020,12/1/2020,6
17,313,3/1/2020,12/1/2020,5
124,313,3/1/2020,12/1/2020,7
124,313,3/1/2020,12/1/2020,7
147,313,3/1/2020,12/1/2020,7
168,313,3/1/2020,12/1/2020,13
14,315,20/12/2019,29/12/2019,13
15,315,20/12/2019,29/12/2019,28
16,315,20/12/2019,29/12/2019,31
17,315,20/12/2019,29/12/2019,24
18,315,20/12/2019,29/12/2019,22
69,315,20/12/2019,29/12/2019,4
70,315,20/12/2019,29/12/2019,13
71,315,20/12/2019,29/12/2019,6
124,315,20/12/2019,29/12/2019,12
124,315,20/12/2019,29/12/2019,8
124,315,20/12/2019,29/12/2019,2
147,315,20/12/2019,29/12/2019,7
168,315,20/12/2019,29/12/2019,16
168,315,20/12/2019,29/12/2019,8
168,315,20/12/2019,29/12/2019,5
7,188,13/12/2019,22/12/2019,20
8,188,13/12/2019,22/12/2019,20
9,188,13/12/2019,22/12/2019,18
64,188,13/12/2019,22/12/2019,9
65,188,13/12/2019,22/12/2019,12
66,188,13/12/2019,22/12/2019,11
67,188,13/12/2019,22/12/2019,12
14,188,13/12/2019,22/12/2019,13
15,188,13/12/2019,22/12/2019,13
16,188,13/12/2019,22/12/2019,12
32,188,13/12/2019,22/12/2019,12
35,188,13/12/2019,22/12/2019,16
83,188,13/12/2019,22/12/2019,4
86,188,13/12/2019,22/12/2019,7
170,188,13/12/2019,22/12/2019,8
124,188,13/12/2019,22/12/2019,8
124,188,13/12/2019,22/12/2019,6
124,188,13/12/2019,22/12/2019,0
147,188,13/12/2019,22/12/2019,0
168,188,13/12/2019,22/12/2019,6
168,188,13/12/2019,22/12/2019,3
168,188,13/12/2019,22/12/2019,0
1,170,21/08/2020,30/08/2020,29
7,170,21/08/2020,30/08/2020,39
8,170,21/08/2020,30/08/2020,44
9,170,21/08/2020,30/08/2020,49
10,170,21/08/2020,30/08/2020,44
11,170,21/08/2020,30/08/2020,48
58,170,21/08/2020,30/08/2020,33
64,170,21/08/2020,30/08/2020,16
65,170,21/08/2020,30/08/2020,7
66,170,21/08/2020,30/08/2020,8
